Date,RM,RMF,Sec. cla fan,Raw mill-Aux,Total,Day,Month,Year,AVERAGE,CM,CMF,Coal mill-Aux,Total,Day,Month,Year,AVERAGE,IDF,BHF,MD,Cooler fans Clinker Tr.,Kiln-1-Aux,Total,DAY,MONTH,YEAR,AVERAGE,ZM,ZMF,Cement Mill-1-Aux,Total,DAY,MONTH,YEAR,AVERAGE
31-01-2024,1236,1412,245,457,3350,31,1,2024,837.4479167,230,385,73,688,16,4,1902,229.4090909,1222,339,216,978,730,3485,16,8,1900,580.8472222,2176,822,443,3441,2,8,1901,860.3510638
01-02-2024,1204,1430,268,465,3366,1,2,2024,841.5520833,233,392,75,700,20,4,1902,233.218107,1216,358,217,1000,732,3523,20,8,1900,587.0972222,2241,793,428,3462,9,8,1901,865.5955919
02-02-2024,1206,1462,329,479,3476,2,2,2024,869.0581395,248,397,86,731,18,5,1902,243.6883117,1203,381,209,1014,731,3539,30,8,1900,589.8472222,2174,805,394,3374,11,8,1901,843.4583333
03-02-2024,1220,1455,322,556,3553,3,2,2024,888.2413793,249,384,69,702,6,6,1902,234.0536398,1192,441,217,984,725,3558,21,8,1900,592.9791667,2112,807,379,3298,14,8,1901,824.375
04-02-2024,1229,1443,332,496,3500,4,2,2024,874.9090909,258,372,59,689,23,5,1902,229.6740741,1193,392,200,990,730,3505,16,8,1900,584.1319444,2114,807,393,3314,6,8,1901,828.6041667
05-02-2024,1214,1423,313,468,3418,5,2,2024,854.5729167,251,380,51,682,3,5,1902,227.3707865,1137,361,232,968,719,3416,14,8,1900,569.3958333,2171,796,357,3324,22,7,1901,831.0520833
06-02-2024,1232,1409,296,478,3415,6,2,2024,853.8125,234,390,60,683,2,5,1902,227.8198198,1138,392,220,987,718,3455,14,8,1900,575.7569444,2153,812,361,3325,28,7,1901,831.3125
07-02-2024,1203,1415,317,467,3401,7,2,2024,850.3645833,241,392,55,688,29,4,1902,229.4188034,1136,377,201,1033,718,3464,16,8,1900,577.375,2259,784,376,3419,30,7,1901,854.7604167
08-02-2024,1234,1397,305,483,3420,8,2,2024,854.8829787,215,369,56,640,3,5,1902,213.4156379,1124,363,216,1035,704,3441,31,7,1900,573.5763889,2152,810,384,3346,26,7,1901,836.375
09-02-2024,1186,1402,327,570,3485,9,2,2024,871.2727273,208,380,58,646,20,5,1902,215.2248062,1162,431,235,1030,701,3559,2,8,1900,593.2291667,2168,796,431,3394,15,8,1901,848.53125
10-02-2024,1224,1405,311,475,3415,10,2,2024,853.6770833,223,392,53,668,2,5,1902,222.7286822,1143,369,215,985,698,3411,9,8,1900,568.4652778,2182,967,653,3803,21,7,1901,950.6363636
11-02-2024,1220,1412,322,481,3434,11,2,2024,858.606383,220,387,58,664,7,5,1902,221.45,1145,380,215,935,690,3365,8,8,1900,560.7986111,2188,806,401,3395,13,7,1901,848.65625
12-02-2024,1185,1405,306,456,3351,12,2,2024,837.71875,207,382,57,646,16,4,1902,215.35,1142,388,225,954,699,3407,2,8,1900,567.8888889,2193,825,395,3413,20,7,1901,853.3125
13-02-2024,1171,1390,322,478,3361,13,2,2024,840.175,219,353,54,626,19,4,1902,208.7536232,1133,389,217,976,691,3406,26,7,1900,567.7083333,2202,833,411,3446,20,7,1901,861.3854167
14-02-2024,1190,1386,303,457,3334,14,2,2024,833.6041667,218,381,52,651,12,4,1902,216.9333333,1169,378,213,986,698,3444,3,8,1900,574.0208333,2151,830,399,3381,27,7,1901,845.1702128
15-02-2024,1119,1346,268,475,3207,15,2,2024,801.8571429,202,380,57,639,11,3,1902,212.9365079,1161,413,237,970,696,3477,30,7,1900,579.5277778,2141,843,385,3369,1,8,1901,842.1789474
16-02-2024,1199,1377,286,497,3358,16,2,2024,839.4791667,189,366,63,618,18,4,1902,206.0088889,1140,415,227,1078,734,3595,24,7,1900,599.1597222,2094,844,420,3358,21,8,1901,839.53125
17-02-2024,1162,1311,288,516,3276,17,2,2024,819.1034483,202,390,67,659,29,3,1902,219.7037037,1166,415,229,1038,723,3571,6,8,1900,595.1805556,2204,839,379,3422,17,8,1901,855.4893617
18-02-2024,1184,1365,313,511,3373,18,2,2024,843.1956522,205,380,65,649,22,4,1902,216.4496124,1161,395,211,1049,744,3561,3,8,1900,593.4236111,2161,820,408,3390,15,8,1901,847.40625
19-02-2024,1208,1374,316,490,3388,19,2,2024,847.0638298,209,390,64,664,26,4,1902,221.2222222,1165,401,218,1069,723,3574,8,8,1900,595.7430556,2106,823,402,3330,17,8,1901,832.46875
20-02-2024,1189,1353,330,468,3340,20,2,2024,834.9375,194,362,88,644,13,4,1902,214.7186147,1180,393,214,1078,747,3612,1,8,1900,602.0347222,2119,828,417,3364,24,8,1901,841.0625
21-02-2024,1203,1380,310,500,3393,21,2,2024,848.2234043,207,347,71,625,27,4,1902,208.3577236,1162,370,234,1068,721,3556,26,7,1900,592.6875,2115,835,460,3411,14,8,1901,852.6354167
22-02-2024,1185,1293,271,485,3234,22,2,2024,808.4148936,219,363,87,669,18,3,1902,223.0724638,1139,401,214,1054,745,3553,10,8,1900,592.0833333,2129,810,400,3338,14,8,1901,834.6041667
23-02-2024,1187,1352,329,569,3437,23,2,2024,859.3454545,221,364,76,661,8,5,1902,220.4882629,1125,448,216,1072,732,3593,7,8,1900,598.7708333,2118,810,415,3342,20,8,1901,835.5833333
24-02-2024,1186,1402,300,469,3357,24,2,2024,839.3404255,222,362,82,666,18,4,1902,221.8666667,1127,392,201,1047,736,3502,8,8,1900,583.6875,2078,812,419,3310,5,8,1901,827.4375
25-02-2024,1193,1429,277,488,3387,25,2,2024,846.7446809,206,369,75,650,25,4,1902,216.7254902,1126,417,221,1101,739,3604,3,8,1900,600.5902778,2122,815,401,3338,22,8,1901,834.53125
26-02-2024,1215,1468,322,485,3490,26,2,2024,872.5894737,197,376,82,655,21,5,1902,218.2702703,1128,399,199,1064,716,3507,5,8,1900,584.4513889,2156,857,417,3430,6,8,1901,857.5591398
27-02-2024,1214,1398,288,492,3392,27,2,2024,847.9684211,210,389,75,674,26,4,1902,224.627451,1133,394,196,1058,728,3510,11,8,1900,584.9305556,2200,839,429,3467,6,8,1901,866.8191489
28-02-2024,1200,1359,273,496,3328,28,2,2024,831.9787234,188,391,87,666,10,4,1902,221.9814815,1134,394,191,1067,722,3508,8,8,1900,584.6458333,2160,820,429,3408,6,8,1901,852.1145833
29-02-2024,1043,1264,315,460,3081,29,2,2024,770.15625,180,386,64,631,8,2,1902,210.1803922,1133,406,189,1072,723,3522,28,7,1900,587.0138889,2129,831,419,3379,9,8,1901,844.6354167
01-03-2024,1075,1262,295,431,3063,1,3,2024,765.84375,209,385,65,658,3,2,1902,219.4632035,1137,425,193,1006,702,3463,6,8,1900,577.1458333,2131,817,356,3304,30,7,1901,826.1145833
02-03-2024,1146,1256,299,432,3132,2,3,2024,783.09375,226,359,59,644,21,2,1902,214.7027027,1130,430,203,989,708,3460,1,8,1900,576.6944444,2153,808,411,3372,29,7,1901,843.0208333
03-03-2024,1141,1257,304,436,3139,3,3,2024,784.625,204,394,60,658,22,2,1902,219.3333333,1130,407,210,959,689,3395,6,8,1900,565.8680556,2151,810,419,3380,18,7,1901,845.0729167
04-03-2024,1040,1190,305,420,2955,4,3,2024,738.6354167,176,378,55,609,7,1,1902,202.9814815,1131,452,203,971,716,3472,20,7,1900,578.7013889,2178,816,380,3374,31,7,1901,843.4479167
05-03-2024,1095,1140,285,418,2938,5,3,2024,734.53125,197,382,64,642,3,1,1902,213.9122807,1119,412,218,982,707,3437,31,7,1900,572.8541667,2121,824,433,3378,25,7,1901,844.40625
06-03-2024,1087,1151,316,412,2967,6,3,2024,741.6979167,211,380,61,652,10,1,1902,217.25,1127,412,214,1080,695,3528,4,8,1900,587.9791667,0,0,0,0,9,8,1901,0
07-03-2024,1151,1348,354,528,3381,7,3,2024,845.32,202,398,58,658,24,4,1902,219.2337165,1126,440,219,1071,693,3550,6,8,1900,591.6736111,2129,829,416,3374,13,8,1901,843.4255319
08-03-2024,1191,1354,317,468,3330,8,3,2024,832.4285714,208,383,64,654,11,4,1902,217.8974359,1103,408,222,1116,802,3649,4,8,1900,608.2222222,2135,815,460,3410,30,8,1901,852.4270833
09-03-2024,0,0,0,0,0,9,3,2024,0,0,0,0,0,0,1,1900,0,0,0,0,0,0,0,0,1,1900,0,1938,816,446,3201,0,1,1900,800.15625
10-03-2024,1133,1345,379,483,3339,10,3,2024,834.8181818,157,369,74,600,13,4,1902,199.9824561,1084,387,141,1023,941,3576,17,7,1900,595.9716312,2046,795,434,3275,17,8,1901,818.8125
11-03-2024,1195,1359,368,469,3391,11,3,2024,847.7777778,186,383,62,632,26,4,1902,210.5777778,1153,387,191,944,702,3376,28,7,1900,562.7083333,2013,796,433,3243,15,7,1901,810.6354167
12-03-2024,1245,1421,342,463,3471,12,3,2024,867.8510638,202,387,64,653,16,5,1902,217.6756757,1146,399,206,946,696,3393,4,8,1900,565.4166667,2115,812,413,3341,18,7,1901,835.125
13-03-2024,1194,1232,330,445,3201,13,3,2024,800.287234,220,363,65,648,10,3,1902,215.8818565,1167,386,212,956,698,3419,2,8,1900,569.8125,2154,807,458,3418,22,7,1901,854.5625
14-03-2024,1183,1220,300,479,3182,14,3,2024,795.3882353,201,374,65,639,5,3,1902,213.0666667,1171,411,223,996,688,3489,31,7,1900,581.5069444,2097,804,412,3313,3,8,1901,828.3645833
15-03-2024,1177,1224,384,458,3243,15,3,2024,810.7311828,215,372,63,650,20,3,1902,216.6837607,1177,406,220,976,709,3488,3,8,1900,581.3194444,2130,834,441,3404,3,8,1901,851.1
16-03-2024,1200,1276,350,457,3282,16,3,2024,820.4270833,205,370,69,645,30,3,1902,214.9178744,1155,436,238,1046,698,3573,1,8,1900,595.4722222,2209,848,399,3455,17,8,1901,863.8645833
17-03-2024,1213,1306,306,476,3302,17,3,2024,825.494382,209,385,76,671,4,4,1902,223.5495495,1162,432,221,1044,708,3567,10,8,1900,594.4444444,2043,833,466,3341,16,8,1901,835.34375
18-03-2024,1211,1320,269,453,3253,18,3,2024,813.15625,210,379,69,657,23,3,1902,219.0208333,1160,412,215,1083,719,3590,6,8,1900,598.2777778,2176,866,425,3468,20,8,1901,866.8829787
19-03-2024,1223,1322,277,459,3281,19,3,2024,820.2446809,209,383,62,654,30,3,1902,218.0925926,1156,420,223,1084,687,3570,5,8,1900,594.9583333,2199,839,419,3458,16,8,1901,864.3958333
20-03-2024,1198,1390,352,526,3465,20,3,2024,866.2741935,193,365,66,624,15,5,1902,207.890411,1147,404,212,1039,677,3477,25,7,1900,579.5763889,2208,850,395,3453,1,8,1901,863.2395833
21-03-2024,1233,1352,342,455,3381,21,3,2024,845.3333333,179,387,86,652,24,4,1902,217.4166667,1147,353,185,1050,712,3448,4,8,1900,574.6180556,2163,833,403,3399,27,7,1901,849.7291667
22-03-2024,1202,1381,344,455,3383,22,3,2024,845.6875,167,388,72,627,24,4,1902,209.1568627,1162,379,191,947,675,3354,27,7,1900,558.9444444,2227,805,419,3451,11,7,1901,862.78125
23-03-2024,1191,1341,351,457,3340,23,3,2024,835,181,388,83,652,14,4,1902,217.3333333,1170,375,215,1017,585,3362,4,8,1900,560.3333333,2253,841,412,3506,13,7,1901,876.5
24-03-2024,1161,1270,308,423,3161,24,3,2024,790.3541667,199,387,89,676,28,2,1902,225.3107345,1288,429,231,1033,717,3698,12,8,1900,616.375,2193,847,444,3484,7,9,1901,870.9895833
25-03-2024,1163,1302,271,471,3207,25,3,2024,801.8043478,195,398,91,684,11,3,1902,228,1330,506,236,1086,703,3860,15,8,1900,643.3541667,2117,855,407,3379,4,10,1901,844.8020833
26-03-2024,1212,1345,258,500,3315,26,3,2024,828.8604651,182,375,74,631,7,4,1902,210.3166667,1329,485,215,1056,781,3866,28,7,1900,644.4027778,2093,841,433,3367,5,10,1901,841.7083333
27-03-2024,1219,1331,265,474,3290,27,3,2024,822.53125,201,391,61,653,1,4,1902,217.7534247,1322,433,218,1047,703,3723,4,8,1900,620.5416667,2126,836,416,3378,11,9,1901,844.40625
28-03-2024,1208,1377,276,471,3333,28,3,2024,833.1263158,198,392,62,653,12,4,1902,217.7117117,1344,476,230,1063,692,3804,4,8,1900,633.9652778,2203,828,386,3416,24,9,1901,854
29-03-2024,1246,1281,292,455,3273,29,3,2024,818.2395833,196,393,64,653,28,3,1902,217.8109453,1326,431,215,1087,703,3761,4,8,1900,626.8402778,2138,843,393,3374,17,9,1901,843.4791667
30-03-2024,1205,1399,294,565,3463,30,3,2024,865.8545455,191,379,63,634,14,5,1902,211.2405063,1278,471,215,1035,686,3685,29,7,1900,614.1458333,2099,840,395,3333,5,9,1901,833.2708333
31-03-2024,1183,1392,285,470,3330,31,3,2024,832.5851064,196,381,58,635,11,4,1902,211.752381,1311,440,210,1070,671,3702,29,7,1900,617.0486111,2173,848,383,3404,8,9,1901,851.0416667
01-04-2024,1194,1387,262,469,3312,1,4,2024,827.9791667,205,381,62,647,6,4,1902,215.6111111,1291,424,208,1088,699,3710,2,8,1900,618.2986111,2171,825,408,3403,9,9,1901,850.8333333
02-04-2024,1131,1405,339,521,3396,2,4,2024,849.0394737,194,383,56,633,28,4,1902,210.9363296,1323,471,208,1086,694,3781,28,7,1900,630.2430556,2195,845,396,3436,21,9,1901,859.0625
03-04-2024,1181,1486,321,574,3563,3,4,2024,890.7647059,183,393,60,636,8,6,1902,212,1243,492,218,1115,675,3743,30,7,1900,623.8888889,2158,837,382,3377,14,9,1901,844.2708333
04-04-2024,1191,1535,288,504,3518,4,4,2024,879.6162791,202,384,55,641,28,5,1902,213.8139535,1323,466,240,1090,709,3827,31,7,1900,637.8333333,2210,823,402,3435,28,9,1901,858.7916667
05-04-2024,1183,1420,285,488,3375,5,4,2024,843.6354167,194,374,53,620,22,4,1902,206.8095238,1299,461,241,1106,699,3805,24,7,1900,634.2361111,2253,819,394,3466,25,9,1901,866.4375
06-04-2024,1205,1505,321,561,3592,6,4,2024,897.983871,198,350,60,608,15,6,1902,202.5811966,1315,500,242,1087,716,3859,20,7,1900,643.1527778,2183,823,380,3386,4,10,1901,846.4583333
07-04-2024,1199,1518,294,494,3505,7,4,2024,876.3510638,206,348,56,610,25,5,1902,203.1967871,1355,445,229,1053,706,3788,21,7,1900,631.3263889,2156,834,410,3400,22,9,1901,849.9148936
08-04-2024,1209,1477,330,488,3503,8,4,2024,875.7916667,212,381,59,652,24,5,1902,217.2248062,1345,414,201,1070,683,3713,4,8,1900,618.8055556,0,0,0,0,9,9,1901,0
09-04-2024,1179,1477,364,512,3532,9,4,2024,883.1098901,205,361,60,625,1,6,1902,208.4622222,1389,449,209,1050,703,3799,26,7,1900,633.2361111,2124,839,420,3383,24,9,1901,845.6914894
10-04-2024,1208,1302,365,503,3379,10,4,2024,844.6966292,225,404,74,703,23,4,1902,234.3492063,1291,430,200,1006,691,3618,21,8,1900,603.0555556,2232,801,385,3417,25,8,1901,854.2604167
11-04-2024,0,0,0,0,0,11,4,2024,0,0,0,0,0,0,1,1900,0,0,0,0,0,0,0,0,1,1900,0,2138,818,590,3547,0,1,1900,886.7708333
12-04-2024,0,0,0,0,0,12,4,2024,0,0,0,0,0,0,1,1900,0,0,0,0,0,0,0,0,1,1900,0,2193,823,438,3454,0,1,1900,863.5
13-04-2024,0,0,0,0,0,13,4,2024,0,0,0,0,0,0,1,1900,0,0,0,0,0,0,0,0,1,1900,0,2226,823,432,3482,0,1,1900,870.4375
14-04-2024,0,0,0,0,0,14,4,2024,0,0,0,0,0,0,1,1900,0,0,0,0,0,0,0,0,1,1900,0,2189,839,443,3471,0,1,1900,867.6666667
15-04-2024,0,0,0,0,0,15,4,2024,0,0,0,0,0,0,1,1900,0,0,0,0,0,0,0,0,1,1900,0,2072,837,447,3356,0,1,1900,839.09375
16-04-2024,0,0,0,0,0,16,4,2024,0,0,0,0,0,0,1,1900,0,0,0,0,0,0,0,0,1,1900,0,2171,841,460,3472,0,1,1900,868.1041667
17-04-2024,0,0,0,0,0,17,4,2024,0,0,0,0,0,0,1,1900,0,0,0,0,0,0,0,0,1,1900,0,2097,832,498,3427,0,1,1900,856.6458333
18-04-2024,0,0,0,0,0,18,4,2024,0,0,0,0,0,0,1,1900,0,0,0,0,0,0,0,0,1,1900,0,2154,818,485,3457,0,1,1900,864.15625
19-04-2024,0,0,0,0,0,19,4,2024,0,0,0,0,0,0,1,1900,0,0,0,0,0,0,0,0,1,1900,0,2106,818,450,3373,0,1,1900,843.3125
20-04-2024,0,0,0,0,0,20,4,2024,0,0,0,0,0,0,1,1900,0,0,0,0,0,0,0,0,1,1900,0,0,0,0,0,0,1,1900,0
21-04-2024,0,0,0,0,0,21,4,2024,0,0,0,0,0,0,1,1900,0,0,0,0,0,0,0,0,1,1900,0,2108,953,463,3524,0,1,1900,880.9791667
22-04-2024,0,0,0,0,0,22,4,2024,0,0,0,0,0,0,1,1900,0,0,0,0,0,0,0,0,1,1900,0,2184,858,364,3406,0,1,1900,851.4583333
23-04-2024,0,0,0,0,0,23,4,2024,0,0,0,0,0,0,1,1900,0,0,0,0,0,0,0,0,1,1900,0,2152,846,359,3356,0,1,1900,839.09375
24-04-2024,0,0,0,0,0,24,4,2024,0,0,0,0,0,0,1,1900,0,0,0,0,0,0,0,0,1,1900,0,2108,826,372,3306,0,1,1900,826.4479167
25-04-2024,0,0,0,0,0,25,4,2024,0,0,0,0,0,0,1,1900,0,0,0,0,0,0,0,0,1,1900,0,2124,844,435,3403,0,1,1900,850.7916667
26-04-2024,0,0,0,0,0,26,4,2024,0,0,0,0,0,0,1,1900,0,0,0,0,0,0,0,0,1,1900,0,2097,833,395,3324,0,1,1900,831.03125
27-04-2024,0,0,0,0,0,27,4,2024,0,0,0,0,0,0,1,1900,0,0,0,0,0,0,0,0,1,1900,0,2074,835,416,3325,0,1,1900,831.28125
28-04-2024,0,0,0,0,0,28,4,2024,0,0,0,0,0,0,1,1900,0,0,0,0,0,0,0,0,1,1900,0,2162,844,399,3404,0,1,1900,851.0416667
29-04-2024,0,0,0,0,0,29,4,2024,0,0,0,0,0,0,1,1900,0,0,0,0,0,0,0,0,1,1900,0,2074,840,464,3378,0,1,1900,844.5261324
30-04-2024,0,0,0,0,0,30,4,2024,0,0,0,0,0,0,1,1900,0,0,0,0,0,0,0,0,1,1900,0,2048,837,435,3320,0,1,1900,829.90625
01-05-2024,0,0,0,0,0,1,5,2024,0,0,0,0,0,0,1,1900,0,0,0,0,0,0,0,0,1,1900,0,2150,831,397,3378,0,1,1900,844.4895833
02-05-2024,0,0,0,0,0,2,5,2024,0,0,0,0,0,0,1,1900,0,0,0,0,0,0,0,0,1,1900,0,2025,858,377,3259,0,1,1900,814.8586957
03-05-2024,0,0,0,0,0,3,5,2024,0,0,0,0,0,0,1,1900,0,0,0,0,0,0,0,0,1,1900,0,2031,840,419,3289,0,1,1900,822.3723404
04-05-2024,0,0,0,0,0,4,5,2024,0,0,0,0,0,0,1,1900,0,0,0,0,0,0,0,0,1,1900,0,2002,838,559,3399,0,1,1900,849.8020833
05-05-2024,0,0,0,0,0,5,5,2024,0,0,0,0,0,0,1,1900,0,0,0,0,0,0,0,0,1,1900,0,1975,1013,508,3497,0,1,1900,874.1333333
06-05-2024,0,0,0,0,0,6,5,2024,0,0,0,0,0,0,1,1900,0,0,0,0,0,0,0,0,1,1900,0,0,0,0,0,0,1,1900,0
07-05-2024,0,0,0,0,0,7,5,2024,0,0,0,0,0,0,1,1900,0,0,0,0,0,0,0,0,1,1900,0,0,0,0,0,0,1,1900,0
08-05-2024,0,0,0,0,0,8,5,2024,0,0,0,0,0,0,1,1900,0,0,0,0,0,0,0,0,1,1900,0,2073,928,517,3517,0,1,1900,879.3538462
09-05-2024,0,0,0,0,0,9,5,2024,0,0,0,0,0,0,1,1900,0,0,0,0,0,0,0,0,1,1900,0,2035,833,541,3409,0,1,1900,852.21875
10-05-2024,0,0,0,0,0,10,5,2024,0,0,0,0,0,0,1,1900,0,0,0,0,0,0,0,0,1,1900,0,2070,845,441,3356,0,1,1900,839
11-05-2024,0,0,0,0,0,11,5,2024,0,0,0,0,0,0,1,1900,0,0,0,0,0,0,0,0,1,1900,0,2099,830,433,3362,0,1,1900,840.4270833
12-05-2024,0,0,0,0,0,12,5,2024,0,0,0,0,0,0,1,1900,0,0,0,0,0,0,0,0,1,1900,0,2049,833,455,3338,0,1,1900,834.4270833
13-05-2024,0,0,0,0,0,13,5,2024,0,0,0,0,0,0,1,1900,0,0,0,0,0,0,0,0,1,1900,0,1962,811,467,3240,0,1,1900,809.9270833
14-05-2024,0,0,0,0,0,14,5,2024,0,87,418,71,575,0,1,1900,191.8297872,0,0,0,0,0,0,9,7,1900,0,2146,837,446,3429,0,1,1900,857.1789474
15-05-2024,1042,1452,400,512,3406,15,5,2024,851.5131579,198,366,53,617,30,4,1902,205.6849817,1038,550,165,852,676,3281,23,7,1900,546.9097222,2029,822,421,3272,29,6,1901,818.1041667
16-05-2024,1142,1417,280,469,3308,16,5,2024,827.0208333,228,357,61,647,6,4,1902,215.5348837,1162,482,208,913,693,3457,2,8,1900,576.2152778,2131,803,391,3326,29,7,1901,831.375
17-05-2024,1163,1423,269,476,3332,17,5,2024,832.9893617,213,366,60,638,11,4,1902,212.7509579,1190,420,232,937,698,3476,30,7,1900,579.3333333,2104,802,406,3312,1,8,1901,827.9479167
18-05-2024,1167,1393,323,462,3345,18,5,2024,836.15625,215,353,51,619,15,4,1902,206.2318841,1192,438,233,995,688,3545,24,7,1900,590.7569444,2134,801,395,3330,12,8,1901,832.5520833
19-05-2024,1195,1300,302,444,3241,19,5,2024,810.2526316,213,344,54,611,20,3,1902,203.5886525,1205,401,246,1034,694,3580,21,7,1900,596.7157895,2037,801,369,3208,18,8,1901,801.8854167
20-05-2024,1213,1343,301,479,3336,20,5,2024,833.9021739,224,369,62,655,12,4,1902,218.3843137,1206,408,234,1043,711,3602,5,8,1900,600.3333333,0,0,0,0,22,8,1901,0
21-05-2024,1230,1375,339,483,3426,21,5,2024,856.4888889,217,370,59,645,5,5,1902,214.9593496,1205,415,252,1049,692,3612,1,8,1900,602.0138889,0,0,0,0,24,8,1901,0
22-05-2024,1258,1322,275,465,3320,22,5,2024,830.0729167,185,374,54,613,9,4,1902,204.3855422,1208,366,239,1044,711,3568,22,7,1900,594.6388889,2147,815,371,3332,16,8,1901,833.1041667
23-05-2024,1238,1256,314,458,3267,23,5,2024,816.65625,191,377,59,627,26,3,1902,209.0962963,1207,370,236,1053,681,3547,27,7,1900,591.125,2174,813,415,3403,13,8,1901,850.6354167
24-05-2024,1239,1260,283,463,3246,24,5,2024,811.375,198,372,62,631,21,3,1902,210.4444444,1206,380,237,1059,687,3568,28,7,1900,594.6388889,2153,788,413,3354,16,8,1901,838.46875
25-05-2024,1219,1412,295,598,3523,25,5,2024,880.6666667,191,381,59,631,29,5,1902,210.4156863,1201,476,238,1049,676,3640,28,7,1900,606.6597222,2136,796,386,3318,28,8,1901,829.5208333
26-05-2024,1264,1396,228,501,3389,26,5,2024,847.1354167,186,371,68,625,26,4,1902,208.2633745,1212,401,250,1055,703,3622,26,7,1900,603.625,0,0,0,0,25,8,1901,0
27-05-2024,1250,1424,281,463,3417,27,5,2024,854.1595745,198,402,67,667,3,5,1902,222.2283105,1215,395,219,1062,724,3614,9,8,1900,602.3333333,2158,838,416,3412,24,8,1901,852.9295775
28-05-2024,1245,1443,270,510,3468,28,5,2024,866.989011,229,384,63,676,15,5,1902,225.3639847,1218,387,239,1065,735,3643,12,8,1900,607.1619718,2139,802,417,3357,29,8,1901,839.2083333
29-05-2024,1223,1417,242,506,3388,29,5,2024,846.9895833,201,350,62,613,25,4,1902,204.4502165,1204,390,243,1040,740,3617,22,7,1900,602.8819444,1997,825,499,3320,24,8,1901,830.0744681
30-05-2024,1239,1401,249,482,3371,30,5,2024,842.7708333,214,334,56,605,21,4,1902,201.5677656,1212,403,223,1015,733,3586,19,7,1900,597.6875,0,0,0,0,19,8,1901,0
31-05-2024,1218,1447,281,483,3429,31,5,2024,857.1354167,196,353,55,605,6,5,1902,201.6170213,1192,386,234,1015,745,3572,19,7,1900,595.3819444,2109,837,438,3384,17,8,1901,845.9574468
01-06-2024,1250,1486,268,515,3519,1,6,2024,879.6842105,178,358,56,593,28,5,1902,197.5319149,1185,376,228,1020,733,3542,15,7,1900,590.3125,2126,815,397,3338,12,8,1901,834.5578947
02-06-2024,1194,1462,286,477,3420,2,6,2024,855.0752688,183,366,60,608,4,5,1902,202.8210526,1184,382,230,1063,757,3615,20,7,1900,602.4166667,2100,809,393,3302,24,8,1901,825.5
03-06-2024,1214,1431,282,490,3417,3,6,2024,854.173913,198,345,62,605,3,5,1902,201.7246377,1181,380,229,1054,740,3584,19,7,1900,597.3125,2072,798,419,3289,19,8,1901,822.1875
04-06-2024,1226,1376,299,477,3378,4,6,2024,844.4526316,199,361,63,623,23,4,1902,207.5166667,1182,386,227,1076,730,3601,25,7,1900,600.0833333,2056,799,423,3278,22,8,1901,819.5368421
05-06-2024,1206,1386,325,505,3422,5,6,2024,855.516129,212,354,63,630,4,5,1902,209.9858156,1185,388,214,1063,726,3575,27,7,1900,595.8680556,2064,832,435,3331,17,8,1901,832.6741573
06-06-2024,1206,1367,325,487,3386,6,6,2024,846.5520833,221,386,70,677,25,4,1902,225.6666667,1187,375,226,1044,724,3556,12,8,1900,592.6319444,2119,833,465,3418,14,8,1901,854.3804348
07-06-2024,1161,1363,357,510,3391,7,6,2024,847.7407407,227,403,64,694,26,4,1902,231.1965812,1187,427,234,1043,698,3589,18,8,1900,598.2152778,2107,799,433,3340,20,8,1901,834.9583333
08-06-2024,1133,1210,316,496,3156,8,6,2024,788.9404762,259,416,68,743,26,2,1902,247.7442922,1199,448,236,1048,713,3644,3,9,1900,607.3333333,2091,803,371,3264,29,8,1901,815.9895833
09-06-2024,1129,1181,279,480,3069,9,6,2024,767.2526316,251,419,61,730,5,2,1902,243.2972973,1208,470,238,1105,699,3720,30,8,1900,620.0625,2159,809,377,3344,11,9,1901,836.1145833
10-06-2024,1165,1189,265,486,3105,10,6,2024,776.2021277,240,422,70,732,14,2,1902,244.0938967,1218,466,246,1022,699,3650,31,8,1900,608.3402778,2101,813,393,3307,30,8,1901,826.6666667
11-06-2024,1221,1407,356,641,3625,11,6,2024,906.3333333,259,408,75,742,24,6,1902,247.2520325,1187,469,250,1049,687,3642,3,9,1900,606.9930556,2024,812,517,3353,28,8,1901,838.3368421
12-06-2024,1228,1242,255,489,3215,12,6,2024,803.6666667,270,398,69,736,13,3,1902,245.4017094,1184,379,237,1006,683,3489,1,9,1900,581.4791667,2133,802,534,3468,3,8,1901,866.9895833
13-06-2024,1232,1215,249,501,3197,13,6,2024,799.3333333,260,389,73,722,9,3,1902,240.8070175,1198,381,218,1096,707,3599,27,8,1900,599.8819444,0,0,0,0,21,8,1901,0
14-06-2024,1203,1213,290,495,3201,14,6,2024,800.2708333,246,389,68,703,10,3,1902,234.2683983,1199,431,238,1107,691,3667,21,8,1900,611.1041667,0,0,0,0,2,9,1901,0
15-06-2024,1254,1261,283,514,3312,15,6,2024,827.893617,257,392,66,715,6,4,1902,238.3549784,1213,416,221,1034,710,3594,25,8,1900,598.9403509,0,0,0,0,20,8,1901,0
16-06-2024,1257,1268,296,506,3328,16,6,2024,832.0104167,227,381,55,662,11,4,1902,220.6919831,1211,414,229,1011,691,3556,7,8,1900,592.7291667,0,0,0,0,14,8,1901,0
17-06-2024,1238,1283,314,498,3333,17,6,2024,833.3333333,257,402,68,727,12,4,1902,242.4684685,1184,420,235,1021,706,3565,29,8,1900,594.1319444,0,0,0,0,16,8,1901,0
